sample_id,sample_date,k_daily_mean,no3_daily_mean
Q1,1996-07-16T00:00:00Z,1.36,NA
Q1,1996-07-23T00:00:00Z,1.47,NA
Q1,1996-07-30T00:00:00Z,1.38,46.72
Q1,1996-08-06T00:00:00Z,1.29,NA
Q1,1996-08-13T00:00:00Z,1.56,NA
Q1,1996-08-20T00:00:00Z,1.24,NA
Q1,1996-08-27T00:00:00Z,0.97,NA
Q1,1996-09-03T00:00:00Z,0.98,NA
Q1,1996-09-10T00:00:00Z,0.82,NA
Q1,1996-09-17T00:00:00Z,1.1,NA
Q1,1996-09-24T00:00:00Z,0.91,NA
Q1,1996-10-01T00:00:00Z,0.91,NA
Q1,1996-10-08T00:00:00Z,0.88,NA
Q1,1996-10-15T00:00:00Z,1.05,204.58
Q1,1996-10-22T00:00:00Z,0.97,201.07
Q1,1996-10-29T00:00:00Z,1.5,237.08
Q1,1996-11-05T00:00:00Z,1.08,204.09
Q1,1996-11-12T00:00:00Z,NA,167.68
Q1,1996-11-19T00:00:00Z,1.09,210.86
Q1,1996-11-26T00:00:00Z,1.1,218.48
Q1,1996-12-03T00:00:00Z,2.1,298.34
Q1,1996-12-10T00:00:00Z,1.14,242.95
Q1,1996-12-17T00:00:00Z,1.13,217.55
Q1,1996-12-24T00:00:00Z,1.08,230.5
Q1,1997-01-08T00:00:00Z,1.47,46.44
Q1,1997-01-14T00:00:00Z,0.86,276.42
Q1,1997-01-21T00:00:00Z,NA,NA
Q1,1997-01-28T00:00:00Z,1.03,234
Q1,1997-02-04T00:00:00Z,0.93,223.23
Q1,1997-02-11T00:00:00Z,1.48,207.29
Q1,1997-02-18T00:00:00Z,1.02,227.22
Q1,1997-02-25T00:00:00Z,1.23,212.52
Q1,1997-03-04T00:00:00Z,1.17,212.12
Q1,1997-03-11T00:00:00Z,1.07,199.3
Q1,1997-03-18T00:00:00Z,0.25,140.7
Q1,1997-03-25T00:00:00Z,0.86,222.83
Q1,1997-04-01T00:00:00Z,0.65,203.81
Q1,1997-04-08T00:00:00Z,1,175.56
Q1,1997-04-15T00:00:00Z,1.62,203.93
Q1,1997-04-22T00:00:00Z,1.69,216.85
Q1,1997-04-29T00:00:00Z,0.79,203.39
Q1,1997-05-06T00:00:00Z,1.57,207.34
Q1,1997-05-13T00:00:00Z,0.98,NA
Q1,1997-05-20T00:00:00Z,0.94,131.34
Q1,1997-05-27T00:00:00Z,0.97,NA
Q1,1997-06-03T00:00:00Z,0.93,199.3
Q1,1997-06-10T00:00:00Z,1.46,201.71
Q1,1997-06-17T00:00:00Z,0.86,170.8
Q1,1997-06-24T00:00:00Z,0.92,NA
Q1,1997-07-01T00:00:00Z,0.86,226.34
Q1,1997-07-08T00:00:00Z,0.93,185.03
Q1,1997-07-15T00:00:00Z,0.92,162.03
Q1,1997-07-23T00:00:00Z,0.77,65.59
Q1,1997-08-01T00:00:00Z,0.9,184.09
Q1,1997-08-05T00:00:00Z,0.82,NA
Q1,1997-08-12T00:00:00Z,0.64,170.2
Q1,1997-08-19T00:00:00Z,0.97,126.67
Q1,1997-08-26T00:00:00Z,1.01,162.02
Q1,1997-09-02T00:00:00Z,1.24,159.99
Q1,1997-09-09T00:00:00Z,0.8,158.09
Q1,1997-09-16T00:00:00Z,0.52,96.27
Q1,1997-09-23T00:00:00Z,0.7,25.96
Q1,1997-09-30T00:00:00Z,1,48.99
Q1,1997-10-07T00:00:00Z,1.16,245.84
Q1,1997-10-14T00:00:00Z,0.93,86.73
Q1,1997-10-21T00:00:00Z,1.1,17.08
Q1,1997-10-28T00:00:00Z,1.1,53.87
Q1,1997-11-04T00:00:00Z,1.06,176.25
Q1,1997-11-11T00:00:00Z,1.47,175.65
Q1,1997-11-18T00:00:00Z,0.94,13.9
Q1,1997-11-25T00:00:00Z,NA,NA
Q1,1997-12-02T00:00:00Z,0.77,187
Q1,1997-12-09T00:00:00Z,NA,2.5
Q1,1997-12-16T00:00:00Z,0.12,NA
Q1,1997-12-23T00:00:00Z,0.82,180
Q1,1997-12-30T00:00:00Z,1.04,103.24
Q1,1998-01-07T00:00:00Z,1.15,169.74
Q1,1998-01-13T00:00:00Z,0.8,136.14
Q1,1998-01-20T00:00:00Z,0.27,16
Q1,1998-01-27T00:00:00Z,0.48,79.02
Q1,1998-02-03T00:00:00Z,0.53,152
Q1,1998-02-10T00:00:00Z,2.6,78
Q1,1998-02-17T00:00:00Z,0.58,77.5
Q1,1998-02-24T00:00:00Z,0.83,157
Q1,1998-03-03T00:00:00Z,1.12,198
Q1,1998-03-10T00:00:00Z,1.16,94
Q1,1998-03-17T00:00:00Z,1.75,49
Q1,1998-03-24T00:00:00Z,1.14,25.45
Q1,1998-03-31T00:00:00Z,1.08,65
Q1,1998-04-07T00:00:00Z,0.96,121
Q1,1998-04-14T00:00:00Z,0.83,NA
Q1,1998-04-21T00:00:00Z,0.26,49.5
Q1,1998-04-28T00:00:00Z,0.18,2.5
Q1,1998-05-05T00:00:00Z,0.57,8.07
Q1,1998-05-12T00:00:00Z,0.99,147.05
Q1,1998-05-19T00:00:00Z,1.13,145
Q1,1998-05-26T00:00:00Z,1.09,99.82
Q1,1998-06-02T00:00:00Z,NA,NA
Q1,1998-06-09T00:00:00Z,1.19,15.85
Q1,1998-06-16T00:00:00Z,1.85,247.4
Q1,1998-06-23T00:00:00Z,0.22,20
Q1,1998-06-30T00:00:00Z,NA,72
Q1,1998-07-11T00:00:00Z,1.23,19
Q1,1998-07-14T00:00:00Z,NA,36
Q1,1998-07-21T00:00:00Z,1.08,7
Q1,1998-07-28T00:00:00Z,1.18,190
Q1,1998-08-04T00:00:00Z,2.17,189
Q1,1998-08-11T00:00:00Z,1.02,162
Q1,1998-08-18T00:00:00Z,0.95,173
Q1,1998-08-25T00:00:00Z,0.98,103.44
Q1,1998-09-01T00:00:00Z,0.55,64
Q1,1998-09-08T00:00:00Z,0.95,108
Q1,1998-09-15T00:00:00Z,1.22,180.64
Q1,1998-09-23T00:00:00Z,1,239
Q1,1998-09-26T00:00:00Z,1.06,172
Q1,1998-09-29T00:00:00Z,1.06,218.5
Q1,1998-10-01T00:00:00Z,1.12,117
Q1,1998-10-03T00:00:00Z,1.09,2.5
Q1,1998-10-06T00:00:00Z,1.28,112
Q1,1998-10-09T00:00:00Z,1.17,214
Q1,1998-10-13T00:00:00Z,1.25,224
Q1,1998-10-16T00:00:00Z,1.04,197.67
Q1,1998-10-20T00:00:00Z,1.34,212.82
Q1,1998-10-27T00:00:00Z,1.07,212.4
Q1,1998-11-03T00:00:00Z,1.19,221.44
Q1,1998-11-10T00:00:00Z,1.07,259.89
Q1,1998-11-17T00:00:00Z,1.4,257.6
Q1,1998-11-24T00:00:00Z,1.07,259.66
Q1,1998-12-01T00:00:00Z,1.12,171
Q1,1998-12-08T00:00:00Z,0.96,231
Q1,1998-12-15T00:00:00Z,0.82,226
Q1,1998-12-22T00:00:00Z,1.03,197.26
Q1,1998-12-29T00:00:00Z,1.26,241.26
Q1,1999-01-05T00:00:00Z,1.08,233.74
Q1,1999-01-12T00:00:00Z,1.12,229.32
Q1,1999-01-19T00:00:00Z,1.06,209.82
Q1,1999-01-26T00:00:00Z,1.1,211.99
Q1,1999-02-02T00:00:00Z,1.11,237.4
Q1,1999-02-09T00:00:00Z,1,215.42
Q1,1999-02-16T00:00:00Z,1.07,224.08
Q1,1999-02-23T00:00:00Z,1.09,390.38
Q1,1999-03-02T00:00:00Z,0.97,241.14
Q1,1999-03-09T00:00:00Z,0.87,234.08
Q1,1999-03-16T00:00:00Z,0.9,233.29
Q1,1999-03-23T00:00:00Z,1.4,302.21
Q1,1999-03-30T00:00:00Z,1.16,209.9
Q1,1999-04-06T00:00:00Z,0.95,243.35
Q1,1999-04-13T00:00:00Z,0.9,259.8
Q1,1999-04-20T00:00:00Z,1.15,244
Q1,1999-04-27T00:00:00Z,0.99,212
Q1,1999-05-04T00:00:00Z,0.24,165
Q1,1999-05-11T00:00:00Z,1.03,200
Q1,1999-05-18T00:00:00Z,0.97,207
Q1,1999-05-25T00:00:00Z,0.98,215
Q1,1999-06-01T00:00:00Z,1.02,184
Q1,1999-06-08T00:00:00Z,0.87,73
Q1,1999-06-15T00:00:00Z,1.16,184
Q1,1999-06-22T00:00:00Z,1.19,51
Q1,1999-06-29T00:00:00Z,1.32,200
Q1,1999-07-06T00:00:00Z,0.99,193
Q1,1999-07-13T00:00:00Z,0.82,64
Q1,1999-07-20T00:00:00Z,0.93,211
Q1,1999-07-27T00:00:00Z,1.34,205
Q1,1999-08-03T00:00:00Z,0.94,108
Q1,1999-08-10T00:00:00Z,1,220
Q1,1999-08-17T00:00:00Z,0.92,188
Q1,1999-08-24T00:00:00Z,0.95,134
Q1,1999-08-31T00:00:00Z,0.97,179
Q1,1999-09-07T00:00:00Z,1.12,173
Q1,1999-09-14T00:00:00Z,1.13,130
Q1,1999-09-21T00:00:00Z,0.02,146
Q1,1999-09-28T00:00:00Z,1.02,96
Q1,1999-10-05T00:00:00Z,0.94,184
Q1,1999-10-12T00:00:00Z,0.99,150
Q1,1999-10-19T00:00:00Z,0.89,185
Q1,1999-10-26T00:00:00Z,0.88,184
Q1,1999-11-02T00:00:00Z,1.24,182
Q1,1999-11-09T00:00:00Z,1.1,186
Q1,1999-11-16T00:00:00Z,1.33,268
Q1,1999-11-23T00:00:00Z,0.95,212
Q1,1999-11-30T00:00:00Z,0.83,198
Q1,1999-12-07T00:00:00Z,0.82,163
Q1,1999-12-14T00:00:00Z,0.78,202
Q1,1999-12-21T00:00:00Z,0.87,183
Q1,1999-12-28T00:00:00Z,0.92,199
Q1,2000-01-04T00:00:00Z,1.1,202
Q1,2000-01-11T00:00:00Z,1.43,380
Q1,2000-01-18T00:00:00Z,0.69,213
Q1,2000-01-25T00:00:00Z,0.69,211
Q1,2000-02-01T00:00:00Z,0.89,217
Q1,2000-02-08T00:00:00Z,0.81,217
Q1,2000-02-15T00:00:00Z,0.81,131
Q1,2000-02-22T00:00:00Z,0.9,188
Q1,2000-02-29T00:00:00Z,0.73,222
Q1,2000-03-07T00:00:00Z,0.84,223
Q1,2000-03-14T00:00:00Z,0.79,222
Q1,2000-03-21T00:00:00Z,0.77,223
Q1,2000-03-28T00:00:00Z,1.03,256
Q1,2000-04-04T00:00:00Z,0.89,213
Q1,2000-04-11T00:00:00Z,0.98,209
Q1,2000-04-18T00:00:00Z,0.76,202
Q1,2000-04-25T00:00:00Z,0.79,194
Q1,2000-05-02T00:00:00Z,0.95,198.5
Q1,2000-05-09T00:00:00Z,1.02,205
Q1,2000-05-16T00:00:00Z,0.95,199
Q1,2000-05-23T00:00:00Z,0.84,196.38
Q1,2000-05-30T00:00:00Z,1.02,62
Q1,2000-06-06T00:00:00Z,0.86,207
Q1,2000-06-13T00:00:00Z,0.82,86
Q1,2000-06-20T00:00:00Z,0.87,199
Q1,2000-06-27T00:00:00Z,0.85,198
Q1,2000-07-05T00:00:00Z,0.77,192
Q1,2000-07-11T00:00:00Z,0.84,177.52
Q1,2000-07-18T00:00:00Z,0.96,187
Q1,2000-07-25T00:00:00Z,0.74,184
Q1,2000-08-01T00:00:00Z,0.81,151
Q1,2000-08-08T00:00:00Z,0.84,184
Q1,2000-08-15T00:00:00Z,0.87,147.16
Q1,2000-08-22T00:00:00Z,0.84,181
Q1,2000-08-29T00:00:00Z,0.79,186
Q1,2000-09-05T00:00:00Z,0.77,193
Q1,2000-09-12T00:00:00Z,0.91,180
Q1,2000-09-19T00:00:00Z,0.99,162
Q1,2000-09-26T00:00:00Z,0.96,199
Q1,2000-10-03T00:00:00Z,0.99,97
Q1,2000-10-10T00:00:00Z,0.99,182
Q1,2000-10-17T00:00:00Z,0.92,182
Q1,2000-10-24T00:00:00Z,0.94,184
Q1,2000-10-31T00:00:00Z,0.98,89
Q1,2000-11-07T00:00:00Z,0.9,174
Q1,2000-11-14T00:00:00Z,1.06,193
Q1,2000-11-21T00:00:00Z,0.94,180
Q1,2000-11-28T00:00:00Z,0.98,160
Q1,2000-12-05T00:00:00Z,1.01,212
Q1,2000-12-12T00:00:00Z,1.28,226
Q1,2000-12-19T00:00:00Z,0.89,180
Q1,2000-12-26T00:00:00Z,0.79,196
Q1,2001-01-02T00:00:00Z,1.05,182
Q1,2001-01-09T00:00:00Z,0.9,183
Q1,2001-01-16T00:00:00Z,0.95,228
Q1,2001-01-23T00:00:00Z,0.89,197
Q1,2001-01-30T00:00:00Z,0.92,162.5
Q1,2001-02-06T00:00:00Z,0.8,186
Q1,2001-02-13T00:00:00Z,0.85,188
Q1,2001-02-20T00:00:00Z,0.85,61
Q1,2001-02-27T00:00:00Z,0.88,218
Q1,2001-03-06T00:00:00Z,0.89,189
Q1,2001-03-13T00:00:00Z,0.91,181
Q1,2001-03-20T00:00:00Z,0.93,174
Q1,2001-03-27T00:00:00Z,0.98,150
Q1,2001-04-03T00:00:00Z,0.97,179
Q1,2001-04-10T00:00:00Z,0.97,164
Q1,2001-04-17T00:00:00Z,0.91,183
Q1,2001-04-24T00:00:00Z,0.9,48
Q1,2001-05-01T00:00:00Z,0.93,84
Q1,2001-05-08T00:00:00Z,1.61,212
Q1,2001-05-15T00:00:00Z,1.03,180
Q1,2001-05-22T00:00:00Z,1.14,177
Q1,2001-05-29T00:00:00Z,0.78,141
Q1,2001-06-05T00:00:00Z,1.05,43
Q1,2001-06-12T00:00:00Z,0.89,167
Q1,2001-06-19T00:00:00Z,0.78,136
Q1,2001-06-26T00:00:00Z,0.95,172
Q1,2001-07-03T00:00:00Z,0.9,164
Q1,2001-07-10T00:00:00Z,0.94,159
Q1,2001-07-17T00:00:00Z,0.9,157
Q1,2001-07-24T00:00:00Z,0.91,154
Q1,2001-07-31T00:00:00Z,0.93,65
Q1,2001-08-07T00:00:00Z,0.96,127
Q1,2001-08-14T00:00:00Z,0.88,164
Q1,2001-08-21T00:00:00Z,0.99,193
Q1,2001-08-28T00:00:00Z,1.23,145
Q1,2001-09-04T00:00:00Z,1.12,166
Q1,2001-09-11T00:00:00Z,0.97,169
Q1,2001-09-18T00:00:00Z,0.98,169
Q1,2001-09-25T00:00:00Z,1.08,161
Q1,2001-10-02T00:00:00Z,0.95,175
Q1,2001-10-09T00:00:00Z,1.11,156
Q1,2001-10-16T00:00:00Z,1.02,169
Q1,2001-10-23T00:00:00Z,1.16,179
Q1,2001-10-30T00:00:00Z,1.18,227
Q1,2001-11-06T00:00:00Z,1.29,232
Q1,2001-11-13T00:00:00Z,0.78,231
Q1,2001-11-20T00:00:00Z,0.99,186
Q1,2001-11-27T00:00:00Z,1.03,162
Q1,2001-12-04T00:00:00Z,1.16,159
Q1,2001-12-11T00:00:00Z,0.95,159
Q1,2001-12-18T00:00:00Z,1.09,162
Q1,2001-12-26T00:00:00Z,1.48,312
Q1,2002-01-02T00:00:00Z,1.08,231
Q1,2002-01-08T00:00:00Z,0.96,183
Q1,2002-01-15T00:00:00Z,0.87,184
Q1,2002-01-22T00:00:00Z,0.9,188
Q1,2002-01-29T00:00:00Z,1.01,176
Q1,2002-02-05T00:00:00Z,0.94,196
Q1,2002-02-12T00:00:00Z,1.04,210
Q1,2002-02-19T00:00:00Z,NA,NA
Q1,2002-02-26T00:00:00Z,1.05,223
Q1,2002-03-05T00:00:00Z,1.06,188
Q1,2002-03-12T00:00:00Z,0.87,173
Q1,2002-03-19T00:00:00Z,0.95,187
Q1,2002-03-26T00:00:00Z,0.91,191
Q1,2002-04-02T00:00:00Z,1.12,186
Q1,2002-04-09T00:00:00Z,0.97,67
Q1,2002-04-16T00:00:00Z,0.99,37
Q1,2002-04-23T00:00:00Z,1.09,NA
Q1,2002-04-30T00:00:00Z,0.86,201
Q1,2002-05-07T00:00:00Z,1.06,134
Q1,2002-05-14T00:00:00Z,1.1,174
Q1,2002-05-21T00:00:00Z,0.93,162
Q1,2002-05-28T00:00:00Z,1.01,117
Q1,2002-06-04T00:00:00Z,1.02,162
Q1,2002-06-11T00:00:00Z,0.84,157
Q1,2002-06-18T00:00:00Z,1.05,146
Q1,2002-06-25T00:00:00Z,0.93,160
Q1,2002-07-02T00:00:00Z,0.92,128
Q1,2002-07-09T00:00:00Z,0.92,143
Q1,2002-07-16T00:00:00Z,0.9,151
Q1,2002-07-23T00:00:00Z,0.87,139
Q1,2002-07-30T00:00:00Z,0.89,157
Q1,2002-08-06T00:00:00Z,0.85,199.48
Q1,2002-08-13T00:00:00Z,0.91,176.92
Q1,2002-08-20T00:00:00Z,0.89,167
Q1,2002-08-27T00:00:00Z,0.91,166
Q1,2002-09-03T00:00:00Z,0.83,174
Q1,2002-09-10T00:00:00Z,0.75,183
Q1,2002-09-17T00:00:00Z,0.88,160.5
Q1,2002-09-24T00:00:00Z,0.94,104
Q1,2002-10-01T00:00:00Z,0.91,182
Q1,2002-10-08T00:00:00Z,0.96,186
Q1,2002-10-15T00:00:00Z,0.93,186
Q1,2002-10-22T00:00:00Z,0.94,124
Q1,2002-10-29T00:00:00Z,0.83,126
Q1,2002-11-05T00:00:00Z,0.7,166.5
Q1,2002-11-12T00:00:00Z,0.83,122
Q1,2002-11-19T00:00:00Z,0.89,124
Q1,2002-11-26T00:00:00Z,0.88,159
Q1,2002-12-03T00:00:00Z,0.9,146
Q1,2002-12-10T00:00:00Z,0.71,111
Q1,2002-12-17T00:00:00Z,0.85,186.5
Q1,2002-12-24T00:00:00Z,0.8,172
Q1,2002-12-31T00:00:00Z,0.87,185
Q1,2003-01-07T00:00:00Z,0.91,185
Q1,2003-01-14T00:00:00Z,0.96,185
Q1,2003-01-21T00:00:00Z,0.5,181
Q1,2003-01-28T00:00:00Z,1,174
Q1,2003-02-04T00:00:00Z,0.95,135
Q1,2003-02-11T00:00:00Z,0.9,179
Q1,2003-02-18T00:00:00Z,0.94,174
Q1,2003-02-25T00:00:00Z,0.98,142
Q1,2003-03-04T00:00:00Z,0.79,150
Q1,2003-03-11T00:00:00Z,0.82,149
Q1,2003-03-18T00:00:00Z,0.76,158
Q1,2003-03-25T00:00:00Z,0.68,160
Q1,2003-04-01T00:00:00Z,1.06,139
Q1,2003-04-08T00:00:00Z,0.82,154
Q1,2003-04-15T00:00:00Z,0.56,102
Q1,2003-04-22T00:00:00Z,0.68,115
Q1,2003-04-29T00:00:00Z,0.9,176.5
Q1,2003-05-06T00:00:00Z,1.09,153
Q1,2003-05-13T00:00:00Z,0.97,146
Q1,2003-05-20T00:00:00Z,1.13,156
Q1,2003-05-27T00:00:00Z,0.9,179
Q1,2003-06-03T00:00:00Z,0.9,167
Q1,2003-06-10T00:00:00Z,0.7,179
Q1,2003-06-17T00:00:00Z,1.09,154
Q1,2003-06-24T00:00:00Z,0.94,163.77
Q1,2003-07-01T00:00:00Z,0.93,170
Q1,2003-07-08T00:00:00Z,0.78,157
Q1,2003-07-15T00:00:00Z,1.02,174
Q1,2003-07-22T00:00:00Z,1.05,96
Q1,2003-07-29T00:00:00Z,1.14,169
Q1,2003-08-05T00:00:00Z,0.92,199
Q1,2003-08-12T00:00:00Z,0.83,190
Q1,2003-08-19T00:00:00Z,0.95,174
Q1,2003-08-26T00:00:00Z,0.93,63
Q1,2003-09-02T00:00:00Z,1.26,161
Q1,2003-09-09T00:00:00Z,1.04,167.5
Q1,2003-09-16T00:00:00Z,1.11,100
Q1,2003-09-23T00:00:00Z,1,179
Q1,2003-09-30T00:00:00Z,0.93,168
Q1,2003-10-07T00:00:00Z,0.94,175
Q1,2003-10-14T00:00:00Z,0.96,177
Q1,2003-10-21T00:00:00Z,0.93,192
Q1,2003-10-28T00:00:00Z,0.88,188
Q1,2003-11-04T00:00:00Z,0.99,125
Q1,2003-11-12T00:00:00Z,1.24,149
Q1,2003-11-18T00:00:00Z,1.09,138
Q1,2003-11-25T00:00:00Z,0.85,172
Q1,2003-12-02T00:00:00Z,1.17,174
Q1,2003-12-09T00:00:00Z,1.07,229
Q1,2003-12-16T00:00:00Z,0.92,145
Q1,2003-12-23T00:00:00Z,0.91,187
Q1,2003-12-30T00:00:00Z,0.97,188
Q1,2004-01-07T00:00:00Z,0.72,179
Q1,2004-01-13T00:00:00Z,0.95,180
Q1,2004-01-20T00:00:00Z,0.76,190
Q1,2004-01-27T00:00:00Z,0.88,2.5
Q1,2004-02-03T00:00:00Z,0.81,208
Q1,2004-02-10T00:00:00Z,0.94,182
Q1,2004-02-17T00:00:00Z,0.97,108
Q1,2004-02-24T00:00:00Z,0.98,217
Q1,2004-03-02T00:00:00Z,0.9,154
Q1,2004-03-09T00:00:00Z,0.92,189
Q1,2004-03-16T00:00:00Z,0.96,57
Q1,2004-03-23T00:00:00Z,0.92,42
Q1,2004-03-30T00:00:00Z,0.99,197
Q1,2004-04-06T00:00:00Z,1,107
Q1,2004-04-13T00:00:00Z,0.92,151
Q1,2004-04-20T00:00:00Z,1,51
Q1,2004-04-27T00:00:00Z,1.03,16.18
Q1,2004-05-04T00:00:00Z,0.96,60
Q1,2004-05-11T00:00:00Z,1.05,151.12
Q1,2004-05-18T00:00:00Z,0.8,183
Q1,2004-05-25T00:00:00Z,0.9,170
Q1,2004-06-01T00:00:00Z,0.91,170
Q1,2004-06-08T00:00:00Z,0.96,155
Q1,2004-06-15T00:00:00Z,1.27,196
Q1,2004-06-22T00:00:00Z,1.01,151
Q1,2004-06-29T00:00:00Z,1.08,38
Q1,2004-07-06T00:00:00Z,0.9,193.59
Q1,2004-07-13T00:00:00Z,0.95,2.5
Q1,2004-07-20T00:00:00Z,0.87,68
Q1,2004-07-27T00:00:00Z,1.38,187
Q1,2004-08-03T00:00:00Z,0.8,171
Q1,2004-08-10T00:00:00Z,1.46,201
Q1,2004-08-17T00:00:00Z,0.97,2.5
Q1,2004-08-24T00:00:00Z,1.46,14
Q1,2004-09-01T00:00:00Z,0.82,2.5
Q1,2004-09-07T00:00:00Z,1.02,2.5
Q1,2004-09-14T00:00:00Z,1.07,117
Q1,2004-09-21T00:00:00Z,0.85,138
Q1,2004-09-28T00:00:00Z,0.94,229
Q1,2004-10-05T00:00:00Z,0.74,176
Q1,2004-10-12T00:00:00Z,0.82,173
Q1,2004-10-19T00:00:00Z,0.85,195
Q1,2004-10-26T00:00:00Z,1.21,80
Q1,2004-11-02T00:00:00Z,1.01,45
Q1,2004-11-09T00:00:00Z,1.14,128
Q1,2004-11-16T00:00:00Z,1.18,2.5
Q1,2004-11-23T00:00:00Z,1.41,235
Q1,2004-11-30T00:00:00Z,1.13,2.5
Q1,2004-12-07T00:00:00Z,0.82,34
Q1,2004-12-14T00:00:00Z,0.88,84
Q1,2004-12-21T00:00:00Z,0.77,108
Q1,2004-12-28T00:00:00Z,1.12,2.5
Q1,2005-01-04T00:00:00Z,0.8,174.02
Q1,2005-01-11T00:00:00Z,0.8,164.96
Q1,2005-01-18T00:00:00Z,0.82,186.87
Q1,2005-01-25T00:00:00Z,0.75,186.69
Q1,2005-02-01T00:00:00Z,0.75,182
Q1,2005-02-08T00:00:00Z,0.73,177.33
Q1,2005-02-15T00:00:00Z,0.9,165.76
Q1,2005-02-22T00:00:00Z,0.8,175.77
Q1,2005-03-01T00:00:00Z,0.81,167.83
Q1,2005-03-08T00:00:00Z,0.82,182.48
Q1,2005-03-15T00:00:00Z,0.82,244.5
Q1,2005-03-22T00:00:00Z,0.9,169.18
Q1,2005-03-29T00:00:00Z,0.8,180.87
Q1,2005-04-05T00:00:00Z,0.79,161.22
Q1,2005-04-12T00:00:00Z,0.95,171.49
Q1,2005-04-19T00:00:00Z,0.92,151.89
Q1,2005-04-26T00:00:00Z,1.01,188
Q1,2005-05-03T00:00:00Z,0.91,177
Q1,2005-05-10T00:00:00Z,0.91,141
Q1,2005-05-17T00:00:00Z,0.78,84
Q1,2005-05-24T00:00:00Z,0.73,125
Q1,2005-05-31T00:00:00Z,0.85,149
Q1,2005-06-07T00:00:00Z,0.98,139
Q1,2005-06-14T00:00:00Z,0.95,165
Q1,2005-06-21T00:00:00Z,2.42,174
Q1,2005-06-28T00:00:00Z,0.88,19
Q1,2005-07-05T00:00:00Z,0.83,116.94
Q1,2005-07-12T00:00:00Z,0.83,100.23
Q1,2005-07-19T00:00:00Z,0.82,100.84
Q1,2005-07-26T00:00:00Z,0.8,165.99
Q1,2005-08-02T00:00:00Z,0.56,132.96
Q1,2005-08-09T00:00:00Z,0.75,146.13
Q1,2005-08-16T00:00:00Z,0.75,2.5
Q1,2005-08-23T00:00:00Z,0.87,164.12
Q1,2005-08-30T00:00:00Z,0.85,167.97
Q1,2005-09-06T00:00:00Z,0.79,153.02
Q1,2005-09-13T00:00:00Z,0.8,159.14
Q1,2005-09-20T00:00:00Z,0.93,108.96
Q1,2005-09-27T00:00:00Z,0.78,151.65
Q1,2005-10-04T00:00:00Z,0.97,142.01
Q1,2005-10-11T00:00:00Z,0.84,122.83
Q1,2005-10-18T00:00:00Z,0.85,163.16
Q1,2005-10-25T00:00:00Z,0.87,159.24
Q1,2005-11-01T00:00:00Z,0.83,162.6
Q1,2005-11-08T00:00:00Z,0.86,177.95
Q1,2005-11-15T00:00:00Z,0.79,172.19
Q1,2005-11-22T00:00:00Z,0.77,174.27
Q1,2005-11-29T00:00:00Z,0.77,180.18
Q1,2005-12-06T00:00:00Z,0.78,114.81
Q1,2005-12-13T00:00:00Z,0.78,174.2
Q1,2005-12-20T00:00:00Z,0.71,131.88
Q1,2005-12-27T00:00:00Z,0.76,166.58
Q1,2006-01-03T00:00:00Z,0.77,153.35
Q1,2006-01-10T00:00:00Z,0.91,141.32
Q1,2006-01-17T00:00:00Z,0.79,176.29
Q1,2006-01-24T00:00:00Z,0.77,167.49
Q1,2006-01-31T00:00:00Z,0.95,112.3
Q1,2006-02-07T00:00:00Z,0.76,115.94
Q1,2006-02-14T00:00:00Z,0.8,186.19
Q1,2006-02-21T00:00:00Z,0.76,176.27
Q1,2006-02-28T00:00:00Z,0.84,219.51
Q1,2006-03-07T00:00:00Z,0.78,174.46
Q1,2006-03-14T00:00:00Z,0.85,169.11
Q1,2006-03-21T00:00:00Z,0.83,179.74
Q1,2006-03-28T00:00:00Z,0.81,151.88
Q1,2006-04-04T00:00:00Z,0.75,145.07
Q1,2006-04-11T00:00:00Z,0.86,159.65
Q1,2006-04-18T00:00:00Z,0.89,143.36
Q1,2006-04-25T00:00:00Z,0.87,138.24
Q1,2006-05-02T00:00:00Z,0.82,142.41
Q1,2006-05-09T00:00:00Z,0.85,133.02
Q1,2006-05-16T00:00:00Z,0.79,167.52
Q1,2006-05-23T00:00:00Z,0.24,2.5
Q1,2006-05-30T00:00:00Z,0.81,142.63
Q1,2006-06-06T00:00:00Z,0.88,151.89
Q1,2006-06-13T00:00:00Z,0.93,188.01
Q1,2006-06-20T00:00:00Z,0.88,94.5
Q1,2006-06-27T00:00:00Z,0.9,214.44
Q1,2006-07-05T00:00:00Z,0.9,206.42
Q1,2006-07-11T00:00:00Z,0.93,174.96
Q1,2006-07-18T00:00:00Z,0.87,193.14
Q1,2006-07-26T00:00:00Z,0.86,189.65
Q1,2006-08-01T00:00:00Z,0.94,100.15
Q1,2006-08-08T00:00:00Z,0.9,2.5
Q1,2006-08-15T00:00:00Z,0.93,222.96
Q1,2006-08-22T00:00:00Z,0.86,185.41
Q1,2006-08-29T00:00:00Z,0.88,187.55
Q1,2006-09-05T00:00:00Z,0.89,90.43
Q1,2006-09-12T00:00:00Z,0.93,124.79
Q1,2006-09-19T00:00:00Z,0.92,141.89
Q1,2006-09-26T00:00:00Z,0.93,10.4
Q1,2006-10-03T00:00:00Z,0.99,161.29
Q1,2006-10-10T00:00:00Z,0.98,114.25
Q1,2006-10-17T00:00:00Z,0.92,173.32
Q1,2006-10-24T00:00:00Z,0.92,144.89
Q1,2006-10-31T00:00:00Z,0.92,178.33
